COMPONENT_ALIB_ID,COMPONENT_NAME,COMPONENT_LIB_ID,COMPONENT_TYPE,CLONE_SET_ID,BLANK
1-23-INFBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,1-23-INFBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,0, 
1-23-INFBN|org.cougaar.lib.planserver.PlanServerPlugIn,1-23-INFBN|org.cougaar.lib.planserver.PlanServerPlugIn,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,0, 
123-SIGBN|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,123-SIGBN|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,0, 
123-SIGBN|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,123-SIGBN|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,0, 
123-SIGBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,123-SIGBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,0, 
123-SIGBN|org.cougaar.lib.planserver.PlanServerPlugIn,123-SIGBN|org.cougaar.lib.planserver.PlanServerPlugIn,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,0, 
1-24-CSB-HHD|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,1-24-CSB-HHD|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,0, 
1-24-CSB-HHD|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,1-24-CSB-HHD|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,1-24-CSB-HHD|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,0, 
1-24-CSB-HHD|org.cougaar.lib.planserver.PlanServerPlugIn,1-24-CSB-HHD|org.cougaar.lib.planserver.PlanServerPlugIn,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,0, 
1-24-SPTGP-HHC|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,1-24-SPTGP-HHC|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,0, 
1-24-SPTGP-HHC|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,1-24-SPTGP-HHC|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.domain.planning.ldm.trigger.TriggerManagerPlugIn,1-24-SPTGP-HHC|org.cougaar.domain.planning.ldm.trigger.TriggerManagerPlugIn,plugin|org.cougaar.domain.planning.ldm.trigger.TriggerManagerPlugIn,plugin,0, 
1-24-SPTGP-HHC|org.cougaar.lib.planserver.PlanServerPlugIn,1-24-SPTGP-HHC|org.cougaar.lib.planserver.PlanServerPlugIn,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,0, 
126-MEDTM-FSURG|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,126-MEDTM-FSURG|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,0, 
126-MEDTM-FSURG|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,126-MEDTM-FSURG|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,126-MEDTM-FSURG|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,0, 
126-MEDTM-FSURG|org.cougaar.lib.planserver.PlanServerPlugIn,126-MEDTM-FSURG|org.cougaar.lib.planserver.PlanServerPlugIn,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceConsumerLDMPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceConsumerLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceConsumerLDMPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceLDMPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceLDMPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceProjectionPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceProjectionPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceProjectionPlugIn,plugin,0, 
1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,1-2-7-INFBN|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,1-2-7-INFBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,0, 
1-2-7-INFBN|org.cougaar.lib.planserver.PlanServerPlugIn,1-2-7-INFBN|org.cougaar.lib.planserver.PlanServerPlugIn,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,0, 
1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,plugin,0, 
1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,0, 
1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,0, 
1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,plugin,0, 
1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,1-296-SPTBN|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,1-296-SPTBN|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.domain.planning.ldm.trigger.TriggerManagerPlugIn,1-296-SPTBN|org.cougaar.domain.planning.ldm.trigger.TriggerManagerPlugIn,plugin|org.cougaar.domain.planning.ldm.trigger.TriggerManagerPlugIn,plugin,0, 
1-296-SPTBN|org.cougaar.lib.planserver.PlanServerPlugIn,1-296-SPTBN|org.cougaar.lib.planserver.PlanServerPlugIn,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,0, 
1-2-BDE-3ID-HHC|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,1-2-BDE-3ID-HHC|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,0, 
