ORG_ID,PG_ATTRIBUTE_LIB_ID,ATTRIBUTE_VALUE,ATTRIBUTE_ORDER,START_DATE,END_DATE,BLANK
"3ID","TypeIdentificationPG|Nomenclature","3rd Infantry Division",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","TypeIdentificationPG|TypeIdentification","UTC/RTOrg",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","ClusterPG|MessageAddress","3ID",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","OrganizationPG|Roles","StrategicTransportationProvider",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","MilitaryOrgPG|Echelon","08",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","MilitaryOrgPG|HomeLocation","GeolocCode=BBNV",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","MilitaryOrgPG|IsReserve","true",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","MilitaryOrgPG|SRC","87004L200",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","MilitaryOrgPG|UIC","WAQJA1",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","MilitaryOrgPG|UTC","",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","CSSCapabilityPG|Capabilities","MOS/36E Count=20units Duration=1days",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","CSSCapabilityPG|Capabilities","Transportation Mass=100tons Duration=1weeks",1.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","ItemIdentificationPG|ItemIdentification","3ID",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"3ID","ItemIdentificationPG|Nomenclature","3ID",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","TypeIdentificationPG|AlternateTypeIdentification","SRC/87004L100100",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","TypeIdentificationPG|Nomenclature","MCCGlobalMode Cluster",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","TypeIdentificationPG|TypeIdentification","UTC/RTOrg",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","ClusterPG|MessageAddress","MCCGlobalMode",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","OrganizationPG|Roles","TransportationProvider",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","OrganizationPG|Roles","StrategicTransportationProvider",1.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","MilitaryOrgPG|Echelon","08",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","MilitaryOrgPG|SRC","87004L100100",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","MilitaryOrgPG|UIC","WAQJA1",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","MilitaryOrgPG|UTC","",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","ItemIdentificationPG|ItemIdentification","MCCGlobalMode",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"MCCGlobalMode","ItemIdentificationPG|Nomenclature","MCCGlobalMode",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
